"id";"seed_id";"cited_paper_id";"is_influential"
78237;47688;807;0
78238;47688;18130;0
78239;47688;17620;1
78240;47688;47700;0
78241;47688;1972;0
78242;47688;2779;0
78243;47688;2780;1
78244;47688;4382;1
78245;47688;18132;0
78246;47688;1044;0
78247;47688;1045;0
78248;47688;6525;0
78249;47688;1977;0
78250;47688;1600;0
78251;47688;19690;1
78252;47688;3569;0
78253;47688;47701;0
78254;47688;1240;0
78255;47688;1055;0
78257;47688;19692;1
78258;47688;1056;1
78259;47688;4418;1
78260;47688;105;0
78262;47688;47702;0
78263;47688;9800;0
78265;47688;27128;0
78266;47688;47703;1
78267;47688;1057;0
78268;47688;2014;1
78273;47688;24182;0
78274;47688;47706;0
78275;47688;2788;1
78277;47688;1059;1
78279;47688;3906;0
78280;47688;4013;0
78281;47688;12400;1
78282;47688;15317;0
78283;47688;1062;0
78284;47688;19697;0
78287;47688;1520;0
78288;47688;1767;0
78292;47688;27131;0
78293;47688;1065;0
78294;47688;47712;0
78295;47688;2900;0
78296;47688;1066;0
78297;47688;7784;0
78299;47688;1070;0
78300;47688;126;1
78301;47688;1071;1
78310;47688;47716;0
78319;47688;4050;0
78332;47688;47723;0
78554;47816;47817;0
78555;47816;47818;0
78556;47816;47819;0
78557;47816;47820;0
78558;47816;47821;0
78559;47816;47822;0
78560;47816;47823;0
78561;47816;46479;0
78562;47816;26936;0
78563;47816;47824;0
78564;47816;47825;1
78565;47816;47826;1
78566;47816;47827;1
78567;47816;14968;0
78569;47816;47828;0
78570;47816;47829;0
78571;47816;47103;1
78572;47816;47830;0
78573;47816;47831;0
78574;47816;47832;0
78575;47816;47833;0
78577;47816;47321;0
78579;47816;47836;0
78580;47816;44415;0
78581;47816;46173;1
78582;47816;46174;0
78583;47816;46175;0
78584;47816;47327;0
78585;47816;47837;0
78586;47816;47838;1
78590;47816;47331;0
78591;47816;47332;0
78592;47816;46176;0
78593;47816;47408;1
78594;47816;47409;0
78595;47816;46178;0
78596;47816;46179;0
78597;47816;40932;1
78598;47816;46602;0
78599;47816;46181;0
78600;47816;32736;0
78601;47816;2740;0
78602;47816;46183;1
78603;47816;46184;0
78604;47816;47841;0
78605;47816;38024;0
78607;47816;36818;1
78608;47816;46186;1
78609;47816;36819;0
78610;47816;20775;0
78611;47816;2752;1
78612;47816;38036;0
78613;47816;45823;1
78614;47816;46187;0
78616;47816;47843;0
78617;47816;32227;0
78618;47816;5870;0
78622;47816;47577;0
78623;47816;46669;0
78624;47816;38178;0
78626;47816;807;0
78627;47816;1224;0
78629;47816;17167;0
78630;47816;2782;0
78631;47816;23785;0
78634;47816;10185;0
78635;47816;105;0
78636;47816;819;0
78637;47816;27128;0
78638;47816;38203;0
78639;47816;19697;0
78642;47816;8514;0
78678;47862;47864;0
78681;47862;47867;0
78683;47862;47869;0
78685;47862;47200;0
78687;47862;47871;0
78688;47862;47872;0
78691;47862;47875;0
78693;47862;47207;0
78694;47862;47877;0
78695;47862;45884;0
78698;47862;47880;0
78701;47862;47882;0
78703;47862;47884;0
78704;47862;47885;0
78707;47862;47888;0
78713;47862;45875;0
78715;47862;47893;0
78716;47862;47894;0
78717;47862;46839;0
78718;47862;47895;0
78720;47862;47897;0
78721;47862;32335;0
78723;47862;47899;0
78725;47862;47191;0
78729;47862;47901;0
78730;47862;44584;0
78731;47862;46964;0
78732;47862;47902;0
78734;47862;47904;0
78735;47862;46063;0
78737;47862;45897;0
78738;47862;47906;0
78740;47862;47908;0
78741;47862;46720;0
78743;47862;45900;0
78745;47862;47910;0
78747;47862;46968;0
78748;47862;47911;1
78749;47862;46326;0
78750;47862;46969;0
78754;47862;45905;0
78755;47862;45907;0
78756;47862;47913;1
78758;47862;32352;0
78761;47862;47914;0
78765;47862;45910;0
78766;47862;47820;0
78767;47862;47917;0
78769;47862;46331;0
78770;47862;47919;0
78774;47862;17073;0
78775;47862;45915;0
78778;47862;45916;0
78779;47862;47922;0
78782;47862;46972;1
78783;47862;45917;1
78784;47862;46039;1
78785;47862;47925;0
78787;47862;45918;1
78789;47862;46852;0
78790;47862;46973;0
78791;47862;45919;0
78792;47862;47928;0
78793;47862;41569;0
78794;47862;47929;0
78795;47862;47930;0
78797;47862;26899;0
78798;47862;45920;0
78799;47862;47738;0
78800;47862;46974;0
78801;47862;45922;0
78802;47862;45923;0
78805;47862;46975;0
78806;47862;47934;0
78809;47862;46976;0
78810;47862;46737;0
78813;47862;46738;0
78818;47862;32611;1
78821;47862;47941;0
78822;47862;47942;0
78823;47862;47943;0
78824;47862;47944;0
78825;47862;47945;0
78826;47862;47946;0
78827;47862;47743;0
78829;47862;47948;0
78831;47862;47949;0
78832;47862;47950;0
78833;47862;24402;0
78834;47862;17406;0
78835;47862;45933;1
78836;47862;47951;0
78838;47862;47952;0
78839;47862;46334;0
78840;47862;47953;0
78842;47862;17091;0
78844;47862;47955;0
78846;47862;47956;0
78847;47862;47957;0
78849;47862;21;0
78850;47862;17094;1
78851;47862;46751;0
78852;47862;47958;1
78853;47862;45939;0
78855;47862;47960;0
78857;47862;45943;1
78858;47862;45944;0
78859;47862;47962;0
78861;47862;47964;0
78863;47862;47966;1
78866;47862;47968;0
78867;47862;47969;1
78868;47862;45947;0
78870;47862;45949;0
78871;47862;46551;1
78872;47862;45950;1
78873;47862;14968;0
78874;47862;46759;0
78877;47862;17106;1
78878;47862;45954;0
78880;47862;46762;0
78881;47862;47828;0
78882;47862;47973;0
78883;47862;45958;0
78886;47862;47975;0
78894;47862;45965;0
78896;47862;46337;0
78897;47862;27424;0
78898;47862;45968;1
78899;47862;17119;0
78900;47862;17120;1
78902;47862;45971;0
78903;47862;41283;0
78904;47862;45973;0
78906;47862;44650;0
78908;47862;23045;0
78912;47862;47979;0
78915;47862;46347;0
78918;47862;44415;0
78920;47862;46173;0
78921;47862;46349;0
78928;47862;45980;0
78931;47862;45808;0
78932;47862;10067;0
78933;47862;47985;0
78939;47862;45982;1
78940;47862;40187;0
78942;47862;46359;0
78944;47862;32635;0
78946;47862;45809;0
78948;47862;5935;1
78949;47862;16195;0
78950;47862;45989;0
78954;47862;27052;0
78956;47862;47992;0
78957;47862;42018;0
78958;47862;45994;0
78959;47862;45995;0
78960;47862;441;0
78961;47862;17430;0
78963;47862;41613;0
78965;47862;16420;0
78966;47862;45813;0
78967;47862;47994;0
78968;47862;17148;0
78969;47862;46266;0
78970;47862;46075;0
78971;47862;16944;1
78972;47862;46606;0
78974;47862;47995;1
78976;47862;27605;1
78977;47862;46004;0
78978;47862;66;0
78980;47862;45817;0
78981;47862;15800;0
78983;47862;43620;0
78984;47862;47996;0
78987;47862;2752;0
78990;47862;46010;0
78991;47862;47997;0
78993;47862;38040;1
78996;47862;10089;0
79000;47862;9023;0
79007;47862;41640;0
79011;47862;2782;0
79014;47862;5972;0
79017;47862;48004;0
79021;47862;32237;0
79022;47862;3197;0
79023;47862;19697;0
79024;47862;1068;0
79026;47862;762;0
79061;47862;199;0
79136;1727;43116;0
79139;1727;48032;0
79141;1727;40229;0
79149;1727;1595;0
79151;1727;5972;0
79152;1727;22788;0
79157;1727;48039;0
79160;1727;48042;0
79164;1727;48045;1
79165;1727;5179;0
79175;1727;5976;0
79176;1727;5772;0
79182;1727;3197;0
79186;1727;48059;0
79195;1727;1263;0
79197;1727;5782;0
79201;1727;48065;1
79202;1727;48066;0
79207;1727;1630;0
79210;1727;2447;0
79291;5712;48135;0
79301;5712;48144;0
79305;5712;48148;0
79309;5712;5720;0
79316;5712;48158;0
79317;5712;48159;0
79321;5712;48161;1
79328;5712;48167;0
79334;5712;5952;0
79336;5712;48173;0
79337;5712;5739;0
79343;5712;48179;0
79353;5712;6056;0
79371;5712;41146;0
79372;5712;24099;0
79374;5712;5968;0
79376;5712;37420;0
79380;5712;5762;0
79381;5712;5969;0
79386;5712;3560;0
79390;5712;5972;1
79392;5712;22788;0
79395;5712;48205;0
79405;5712;5976;0
79406;5712;5772;0
79408;5712;1248;0
79410;5712;3197;0
79421;5712;11080;0
79423;5712;3621;0
79424;5712;5114;0
79426;5712;5782;1
79429;5712;2443;0
79430;5712;126;0
79434;5712;2447;1
79436;5712;48218;0
79453;48226;48227;0
79459;48226;3540;1
79460;48226;2775;1
79462;48226;2789;0
79468;48236;1451;0
79470;48236;48238;0
79472;48236;48240;0
79474;48236;37482;0
79477;48236;5923;0
79479;48236;45555;0
79480;48236;48244;0
79481;48236;45556;0
79485;48236;48247;0
79486;48236;48248;0
79491;48236;40201;0
79492;48236;48251;0
79493;48236;48158;0
79494;48236;48252;0
79497;48236;48253;0
79498;48236;48254;0
79499;48236;5952;0
79506;48236;48257;0
79507;48236;5957;0
79508;48236;48258;0
79509;48236;48259;0
79512;48236;6056;0
79515;48236;9023;0
79516;48236;6061;0
79518;48236;1727;0
79521;48236;48265;0
79531;48236;48269;0
79532;48236;9024;0
79536;48236;48272;0
79540;48236;5969;0
79541;48236;38415;0
79546;48236;5972;1
79554;48236;1997;0
79555;48236;3694;0
79556;48236;1759;0
79557;48236;5772;0
79561;48236;3197;0
79564;48236;38429;0
79565;48236;2431;0
79567;48236;7186;0
79574;48236;5782;0
79576;48236;37167;0
79578;48236;1070;0
79581;48236;1630;0
79582;48236;2447;0
79583;48236;2067;0
79617;48294;5952;0
79618;48294;48295;0
79622;48294;6061;1
79623;48294;1727;0
79627;48294;48299;0
79631;48294;41146;0
79633;48294;5762;0
79638;48294;23666;0
79639;48294;48301;0
79645;48294;48302;0
79646;48294;5772;0
79651;48294;48304;0
79652;48294;3197;0
79655;48294;2431;0
79657;48294;5109;0
79658;48294;5216;0
79661;48294;11080;0
79662;48294;5979;0
79666;48294;2838;0
79668;48294;9029;0
79669;48294;2443;0
79670;48294;1070;0
79671;48294;2444;0
79672;48294;126;0
79674;48294;2447;1
79685;48238;48308;0
79687;48238;48310;0
79691;48238;48314;0
79692;48238;48315;0
79696;48238;48319;0
79701;48238;37360;0
79702;48238;48323;0
79704;48238;47955;0
79707;48238;5905;0
79708;48238;17094;0
79709;48238;7336;0
79713;48238;48329;0
79714;48238;48330;0
79716;48238;5913;0
79718;48238;48333;0
79724;48238;17120;0
79725;48238;48338;0
79726;48238;48339;1
79732;48238;48344;0
79733;48238;48244;0
79735;48238;45980;0
79736;48238;48346;1
79740;48238;40187;0
79742;48238;48349;0
79743;48238;48350;0
79744;48238;14924;1
79747;48238;45987;0
79748;48238;48353;0
79749;48238;33206;0
79753;48238;48357;0
79754;48238;48358;0
79758;48238;5712;0
79760;48238;5938;0
79761;48238;48362;0
79762;48238;48363;0
79763;48238;46050;0
79764;48238;48364;0
79766;48238;5858;0
79768;48238;14434;0
79770;48238;48368;0
79771;48238;48369;0
79773;48238;48158;0
79774;48238;5728;0
79778;48238;46371;0
79779;48238;48370;0
79781;48238;48371;1
79784;48238;48373;0
79785;48238;48257;0
79786;48238;48258;0
79787;48238;6054;1
79789;48238;6056;0
79790;48238;43116;1
79791;48238;48375;0
79795;48238;9023;1
79796;48238;6061;1
79797;48238;1727;1
79801;48238;48269;0
79802;48238;9024;1
79807;48238;37420;0
79808;48238;5762;1
79809;48238;93;1
79810;48238;5969;1
79815;48238;5972;1
79818;48238;23666;1
79823;48238;105;0
79827;48238;3594;0
79830;48238;48383;1
79831;48238;3197;1
79832;48238;3601;1
79835;48238;1263;0
79837;48238;2444;0
79838;48238;126;0
79863;48238;199;0
79871;6781;37376;0
79872;6781;48399;0
79873;6781;37381;0
79874;6781;48400;0
79875;6781;48401;1
79876;6781;48402;0
79879;6781;5712;0
79880;6781;48404;1
79882;6781;43609;0
79883;6781;48406;0
79886;6781;48407;0
79888;6781;48408;0
79890;6781;6056;0
79893;6781;6060;0
79894;6781;48411;0
79895;6781;9023;0
79900;6781;41146;0
79902;6781;48413;0
79904;6781;48414;0
79906;6781;5772;0
79907;6781;48383;0
79908;6781;3197;0
79992;48424;48430;0
79994;48424;48432;0
80004;48424;40201;0
80006;48424;48251;1
80007;48424;16944;0
80010;48424;5728;0
80012;48424;10448;0
80017;48424;48446;0
80026;48424;48450;0
80027;48424;5955;0
80031;48424;48453;0
80032;48424;48258;0
80033;48424;48454;0
80034;48424;6054;0
80035;48424;32227;0
80036;48424;6515;0
80037;48424;48455;0
80041;48424;48458;0
80042;48424;6056;0
80045;48424;43116;0
80046;48424;48460;0
80055;48424;48466;0
80056;48424;1727;0
80059;48424;48469;0
80063;48424;48471;0
80067;48424;9024;0
80071;48424;48474;0
80075;48424;42781;0
80077;48424;40229;0
80079;48424;48477;0
80080;48424;38068;0
80081;48424;37420;0
80083;48424;5762;0
80084;48424;5969;0
80085;48424;48479;0
80087;48424;48481;0
80090;48424;6352;0
80092;48424;5879;0
80093;48424;5972;0
80094;48424;22788;0
80097;48424;3693;0
80098;48424;23666;0
80099;48424;48482;0
80100;48424;48483;0
80103;48424;105;0
80105;48424;48485;0
80106;48424;1759;0
80107;48424;5976;0
80109;48424;7180;0
80110;48424;5772;1
80115;48424;2789;0
80116;48424;48304;0
80118;48424;48487;0
80119;48424;3197;0
80121;48424;38429;0
80122;48424;2431;0
80124;48424;33288;0
80125;48424;38776;0
80130;48424;11080;0
80132;48424;48489;0
80133;48424;38099;0
80134;48424;1263;0
80136;48424;5782;0
80137;48424;2838;0
80140;48424;2054;0
80143;48424;2444;0
80148;48424;1630;0
80149;48424;2447;0
80178;48424;770;0
80200;48346;48353;0
80201;48346;48520;0
80202;48346;5712;0
80205;48346;48362;0
80206;48346;48521;0
80208;48346;39490;0
80209;48346;48523;0
80210;48346;48524;0
80212;48346;6056;0
80213;48346;43116;0
80217;48346;9024;0
80218;48346;41146;0
80223;48346;3197;0
80224;48346;48530;0
80226;48346;4542;0
80366;48591;48596;0
80367;48591;48597;0
80369;48591;37392;0
80373;48591;48601;0
80374;48591;48602;0
80377;48591;48158;0
80378;48591;48605;0
80379;48591;48606;0
80383;48591;48407;1
80385;48591;48373;0
80388;48591;6056;0
80393;48591;48573;1
80394;48591;48574;0
80395;48591;41146;0
80404;48591;5179;0
80405;48591;5772;0
80406;48591;3197;0
80437;48640;7939;0
80438;48640;48642;0
80439;48640;48643;1
80440;48640;48644;0
80441;48640;7565;0
80442;48640;48645;0
80443;48640;48646;0
80444;48640;48647;0
80446;48640;7946;0
80447;48640;48649;0
80448;48640;48650;0
80449;48640;48651;0
80450;48640;48652;0
80451;48640;48653;0
80453;48640;48655;0
80454;48640;48656;0
80455;48640;48657;0
80456;48640;48658;0
80457;48640;48659;0
80459;48640;2514;0
80460;48640;48661;0
80461;48640;8126;0
80462;48640;48662;0
80463;48640;48663;0
80464;48640;48664;0
80466;48640;7954;0
80467;48640;7698;1
80469;48640;48667;0
80472;48640;48670;0
80474;48640;48672;0
80475;48640;48673;0
80477;48640;5896;0
80479;48640;48676;0
80480;48640;48677;0
80481;48640;48678;0
80482;48640;48679;1
80483;48640;48680;1
80484;48640;48681;0
80487;48640;4982;0
80488;48640;48683;0
80490;48640;48685;0
80491;48640;47922;0
80492;48640;7962;0
80493;48640;48686;0
80494;48640;48687;0
80495;48640;48688;0
80496;48640;48689;0
80497;48640;8179;0
80499;48640;48691;0
80500;48640;5901;0
80501;48640;7964;0
80502;48640;48692;1
80503;48640;48693;0
80505;48640;7729;1
80506;48640;7966;1
80507;48640;48695;0
80508;48640;48696;0
80513;48640;5903;0
80514;48640;48701;0
80517;48640;8205;0
80519;48640;48704;0
80521;48640;48706;0
80525;48640;48710;0
80526;48640;48711;0
80528;48640;48712;0
80529;48640;48713;0
80530;48640;48714;0
80531;48640;48715;0
80533;48640;48716;0
80534;48640;48717;0
80537;48640;5913;0
80538;48640;48720;0
80539;48640;6025;0
80540;48640;48721;0
80543;48640;48723;0
80546;48640;48725;0
80547;48640;48726;0
80549;48640;48728;0
80550;48640;48729;0
80551;48640;5916;1
80556;48640;1340;0
80557;48640;48733;0
80559;48640;739;0
80560;48640;48735;0
80561;48640;5812;0
80562;48640;48736;0
80564;48640;48738;0
80565;48640;48739;0
80566;48640;5919;0
80567;48640;8966;0
80568;48640;48740;0
80569;48640;5920;0
80572;48640;48742;0
80574;48640;48744;0
80575;48640;27476;0
80577;48640;12816;0
80579;48640;48745;0
80581;48640;48747;0
80582;48640;48748;0
80583;48640;3406;0
80586;48640;48750;0
80587;48640;37381;0
80589;48640;48751;0
80591;48640;3962;0
80592;48640;5927;0
80593;48640;48753;0
80594;48640;48754;0
80596;48640;5845;0
80598;48640;23111;0
80599;48640;5931;0
80601;48640;48247;0
80603;48640;5852;0
80605;48640;5936;0
80606;48640;48758;0
80609;48640;11572;0
80610;48640;6043;0
80612;48640;48762;0
80615;48640;5939;0
80617;48640;5940;0
80619;48640;5941;0
80620;48640;43155;0
80622;48640;48764;0
80623;48640;12297;0
80626;48640;33214;0
80628;48640;48765;0
80630;48640;48767;0
80633;48640;48768;0
80634;48640;5728;0
80635;48640;48769;0
80637;48640;455;1
80642;48640;5868;0
80643;48640;37408;0
80645;48640;23152;0
80647;48640;48773;0
80651;48640;6152;0
80659;48640;48258;0
80660;48640;48454;0
80661;48640;6054;0
80662;48640;48776;0
80666;48640;6056;0
80668;48640;5959;0
80670;48640;5960;0
80672;48640;38854;0
80673;48640;6156;0
80680;48640;43180;0
80683;48640;37739;0
80686;48640;48783;0
80687;48640;48471;0
80690;48640;48269;0
80694;48640;48785;0
80700;48640;5972;0
80704;48640;8031;0
80707;48640;5975;0
80711;48640;39910;0
80712;48640;7180;0
80713;48640;5772;0
80717;48640;33288;0
80726;48640;126;0
80728;48640;9376;0
80900;48876;37392;1
80901;48876;14607;1
80903;48876;48878;0
80907;48876;14625;1
80908;48876;48881;1
80910;48876;1727;0
80913;48876;5969;0
80917;48876;14647;1
80918;48876;48885;1
80920;48876;3197;1
80925;48876;2443;0
80926;48876;126;0
80927;48876;1071;0
80935;48888;48889;0
80936;48888;48890;0
80937;48888;14419;0
80938;48888;14420;0
80942;48888;5061;0
80943;48888;43431;0
80946;48888;41294;0
80948;48888;5071;0
80949;48888;7128;0
80953;48888;48897;0
80958;48888;23590;0
80962;48888;1027;0
80965;48888;9777;0
80971;48888;48902;0
80978;48888;37127;0
80981;48888;24201;0
80985;48888;15012;0
80987;48888;24218;0
80993;48888;14785;0
81019;48919;48922;0
81020;48919;48923;0
81021;48919;41831;1
81022;48919;48924;0
81023;48919;48925;1
81024;48919;48926;0
81026;48919;41608;0
81027;48919;48927;0
81028;48919;48928;0
81029;48919;48929;0
81030;48919;48930;0
81032;48919;48931;0
81035;48919;48933;1
81036;48919;24308;0
81037;48919;41881;0
81038;48919;48934;0
81039;48919;15628;0
81041;48919;42048;1
81042;48919;24429;0
81044;48919;48937;0
81045;48919;17024;1
81046;48919;48938;1
81047;48919;48939;0
81048;48919;48940;0
81050;48919;25739;0
81051;48919;17025;0
81052;48919;48942;0
81053;48919;17027;0
81054;48919;17026;0
81055;48919;41896;0
81056;48919;27104;0
81057;48919;42058;1
81061;48919;17030;1
81062;48919;48943;1
81063;48919;39506;0
81065;48919;48944;0
81066;48919;41900;1
81067;48919;48945;0
81068;48919;37275;1
81069;48919;25147;1
81070;48919;15654;0
81075;48919;48946;0
81076;48919;48947;1
81077;48919;32694;0
81079;48919;29176;0
81082;48919;48948;0
81083;48919;48949;0
81084;48919;28681;0
81085;48919;4416;1
81086;48919;41916;0
81087;48919;2407;1
81088;48919;14868;0
81089;48919;42036;0
81090;48919;15665;0
81092;48919;24608;0
81093;48919;36862;0
81094;48919;48950;0
81097;48919;4216;1
81098;48919;7180;0
81100;48919;38771;1
81105;48919;48952;0
81106;48919;15670;0
81110;48919;7784;1
81115;48919;8716;0
81156;48978;48979;0
81157;48978;48980;0
81158;48978;48981;0
81159;48978;48982;0
81160;48978;48983;1
81162;48978;48985;0
81163;48978;48986;1
81165;48978;48988;0
81166;48978;48989;0
81168;48978;48991;0
81169;48978;48992;0
81170;48978;48993;0
81171;48978;48994;0
81173;48978;48996;0
81174;48978;48997;0
81175;48978;48998;0
81176;48978;48999;0
81177;48978;49000;1
81178;48978;49001;0
81180;48978;49003;1
81181;48978;49004;1
81182;48978;49005;0
81183;48978;49006;1
81184;48978;49007;0
81185;48978;49008;0
81186;48978;49009;0
81187;48978;49010;0
81190;48978;49013;0
81191;48978;49014;0
81192;48978;49015;0
81193;48978;49016;1
81195;48978;49018;1
81196;48978;49019;0
81197;48978;49020;0
81198;48978;49021;0
81199;48978;49022;0
81200;48978;49023;0
81201;48978;49024;0
81202;48978;49025;0
81203;48978;49026;0
81204;48978;49027;0
81205;48978;49028;0
81207;48978;49030;0
81208;48978;49031;0
81209;48978;49032;0
81210;48978;49033;0
81211;48978;49034;0
81212;48978;49035;0
81213;48978;49036;0
81215;48978;49038;0
81216;48978;49039;0
81218;48978;49041;0
81220;48978;49043;0
81221;48978;49044;0
81222;48978;49045;0
81223;48978;49046;0
81224;48978;49047;0
81225;48978;49048;0
81226;48978;7828;0
81227;48978;49049;0
81229;48978;49051;0
81232;48978;6746;1
81233;48978;8010;0
81234;48978;48657;0
81235;48978;49053;0
81236;48978;2517;0
81237;48978;6754;1
81238;48978;7584;0
81239;48978;7311;0
81241;48978;49055;0
81242;48978;3819;0
81243;48978;49056;0
81244;48978;6000;1
81246;48978;2554;0
81247;48978;1120;0
81248;48978;7346;0
81250;48978;45723;0
81251;48978;49058;0
81252;48978;17905;0
81254;48978;49060;0
81255;48978;6250;0
81258;48978;2407;0
81261;48978;15670;0
81274;1120;49073;0
81275;1120;17006;0
81276;1120;44925;0
81277;1120;49074;0
81278;1120;4132;0
81279;1120;49075;1
81281;1120;4146;0
81282;1120;4365;1
81283;1120;1137;0
81284;1120;49077;0
81286;1120;24308;0
81287;1120;49078;0
81288;1120;4376;1
81289;1120;17024;0
81291;1120;14342;0
81292;1120;10532;0
81293;1120;1156;0
81294;1120;42061;1
81296;1120;1722;0
81297;1120;39506;1
81299;1120;4416;1
81300;1120;2407;1
81301;1120;4216;0
81302;1120;4017;0
81306;1120;770;0
81308;17006;49081;0
81309;17006;49082;0
81310;17006;49083;0
81312;17006;32215;0
81320;17006;49090;0
81321;17006;28486;0
81322;17006;49091;1
81323;17006;48922;0
81330;17006;16552;0
81331;17006;17010;0
81335;17006;17011;0
81336;17006;49096;0
81337;17006;49097;0
81338;17006;17012;0
81340;17006;49099;0
81341;17006;26303;0
81342;17006;17013;0
81343;17006;49100;0
81346;17006;49103;1
81348;17006;49104;0
81349;17006;48926;0
81352;17006;16193;0
81354;17006;41852;0
81356;17006;49108;0
81357;17006;24298;0
81358;17006;49109;0
81359;17006;49110;0
81360;17006;41855;0
81362;17006;49112;1
81363;17006;41856;0
81364;17006;49113;0
81365;17006;41858;1
81367;17006;49114;0
81368;17006;12895;1
81374;17006;49119;0
81375;17006;23014;0
81379;17006;49121;0
81380;17006;43154;0
81381;17006;49122;0
81382;17006;49123;0
81384;17006;49125;0
81386;17006;49126;0
81387;17006;12906;0
81389;17006;41872;0
81390;17006;49127;0
81391;17006;17018;0
81393;17006;2368;0
81395;17006;49129;0
81397;17006;1145;0
81402;17006;49132;0
81403;17006;49133;0
81405;17006;48933;1
81406;17006;24308;1
81408;17006;49135;0
81410;17006;24559;0
81412;17006;24428;0
81413;17006;49136;0
81414;17006;49137;0
81415;17006;41885;0
81416;17006;49138;0
81417;17006;44677;1
81418;17006;42025;0
81420;17006;17023;0
81421;17006;37597;0
81422;17006;49139;1
81428;17006;10086;1
81430;17006;49140;0
81432;17006;48937;1
81433;17006;42030;0
81435;17006;17024;0
81436;17006;10143;0
81437;17006;48939;0
81439;17006;16669;0
81442;17006;48938;0
81443;17006;49144;0
81444;17006;38983;0
81446;17006;49145;0
81447;17006;10532;0
81449;17006;49147;0
81451;17006;17025;0
81452;17006;16206;0
81453;17006;47843;0
81454;17006;28801;0
81455;17006;49148;0
81456;17006;12301;1
81459;17006;17027;0
81460;17006;49149;0
81461;17006;17026;0
81462;17006;49150;0
81463;17006;41896;1
81469;17006;49154;0
81472;17006;42058;0
81478;17006;49157;0
81479;17006;49158;0
81483;17006;17030;1
81484;17006;48943;0
81485;17006;33354;0
81487;17006;49162;0
81488;17006;39506;0
81489;17006;3519;0
81492;17006;38894;0
81493;17006;41900;0
81494;17006;49164;0
81495;17006;32692;0
81496;17006;48945;0
81497;17006;41901;1
81499;17006;25147;0
81502;17006;15654;0
81503;17006;37530;0
81508;17006;42070;0
81509;17006;49166;0
81510;17006;38896;1
81511;17006;44706;0
81514;17006;49167;0
81515;17006;38759;0
81516;17006;48946;0
81519;17006;24644;0
81520;17006;17034;1
81521;17006;32694;1
81522;17006;22691;0
81524;17006;7415;0
81527;17006;42130;0
81532;17006;28681;0
81533;17006;4416;1
81534;17006;49171;0
81535;17006;41916;1
81537;17006;23785;0
81538;17006;2407;1
81539;17006;22693;0
81541;17006;42036;0
81545;17006;15665;0
81547;17006;42077;0
81550;17006;10564;0
81551;17006;2412;0
81552;17006;36862;1
81554;17006;27805;0
81557;17006;4216;1
81560;17006;38771;0
81561;17006;49176;0
81565;17006;49178;0
81566;17006;2431;0
81567;17006;49179;0
81570;17006;7784;1
81571;17006;1068;0
81573;17006;9029;0
81574;17006;3626;0
81611;17006;770;0
81638;17024;49204;0
81639;17024;49205;0
81642;17024;49208;0
81647;17024;39506;0
81650;17024;41900;0
81651;17024;49164;0
81653;17024;25147;0
81661;17024;42070;0
81666;17024;49223;0
81672;17024;49227;0
81673;17024;4416;0
81674;17024;2407;1
81676;17024;49229;0
81678;17024;15665;0
81681;17024;36862;0
81686;17024;4216;0
81687;17024;39911;0
81689;17024;42135;0
81702;17024;9029;0
81703;17024;3626;0
81710;17024;49251;0
81792;17024;49303;0
81838;28571;49340;0
81839;28571;49341;0
81845;28571;49346;0
81846;28571;49347;0
81847;28571;49348;0
81848;28571;49349;0
81850;28571;49351;0
81863;28571;49363;1
81866;28571;49366;1
81867;28571;49367;1
81869;28571;49369;0
81870;28571;49370;0
81871;28571;38252;0
81872;28571;49371;0
81885;28571;49384;1
81894;28571;49393;0
81915;28571;49411;1
81918;28571;49413;0
81928;28571;49420;0
81943;28571;49431;0
81962;28571;41343;0
81977;28571;49459;1
82003;28571;49472;1
82580;4064;49791;0
82586;4064;1;0
82587;4064;49796;0
82589;4064;47256;0
82590;4064;49798;0
82592;4064;4084;0
82593;4064;49800;1
82598;4064;47260;0
82603;4064;49808;0
82604;4064;4453;0
82605;4064;49809;0
82606;4064;49810;0
82622;4064;49822;0
82629;4064;38;0
82630;4064;47016;0
82632;4064;23045;0
82636;4064;36281;0
82639;4064;49832;0
82640;4064;49833;0
82641;4064;49834;0
82642;4064;43;0
82647;4064;49838;0
82651;4064;49841;0
82655;4064;47562;0
82659;4064;49847;0
82662;4064;49850;0
82664;4064;29989;0
82666;4064;47031;0
82674;4064;49859;0
82675;4064;25727;0
82679;4064;7343;1
82680;4064;26512;0
82684;4064;49865;0
82687;4064;46145;0
82689;4064;49869;0
82698;4064;49875;0
82699;4064;38040;0
82703;4064;49879;0
82711;4064;89;0
82717;4064;38186;0
82720;4064;807;0
82723;4064;39999;1
82727;4064;102;0
82729;4064;105;1
82731;4064;819;0
82736;4064;49899;0
82737;4064;270;0
82741;4064;32152;0
82743;4064;43557;0
82746;4064;49905;0
82751;4064;129;0
82787;4064;199;0
82912;21;38;0
82924;21;50057;0
82941;21;62;0
82942;21;47415;1
82943;21;63;0
82952;21;67;0
82955;21;72;0
82964;21;50083;0
82972;21;84;0
82979;21;50093;0
82984;21;98;0
82989;21;105;0
83021;21;136;0
83022;21;50128;0
83029;21;50134;0
83032;21;144;0
83034;21;50138;0
83039;21;146;0
83041;21;151;0
83043;21;153;0
83049;21;167;1
83053;21;177;0
83054;21;182;1
83058;21;194;0
83061;21;199;0
83076;39475;50158;0
